,doc,page,min,max,year,pos,len,blocks_on_page,group
24087,Economics-1994-0,24,0.14956737,0.21796456,1994.0,center,0.06839719,24,E6.1
24088,Economics-1994-0,24,0.22043675000000001,0.34940255000000003,1994.0,center,0.12896580000000002,24,E6.1
24089,Economics-1994-0,24,0.35105067,0.40708694,1994.0,center,0.05603627,24,E6.1
24090,Economics-1994-0,24,0.40791099999999997,0.47919241,1994.0,center,0.07128141000000005,24,E6.1
24091,Economics-1994-0,24,0.48001647000000003,0.5368767999999999,1994.0,center,0.0568603299999999,24,E6.1
24092,Economics-1994-0,24,0.53811288,0.67943966,1994.0,center,0.14132677999999999,24,E6.1
24093,Economics-1994-0,24,0.68314791,0.70786983,1994.0,center,0.024721920000000064,24,E6.1
24094,Economics-1994-0,24,0.71034199,0.8673259,1994.0,center,0.15698391,24,E6.1
24095,Economics-1994-0,24,0.92707044,0.95756078,1994.0,btm,0.03049033999999995,24,E6.1
24096,Economics-1994-0,25,0.088586733,0.096003294,1994.0,top,0.007416561000000002,15,E6.1
24097,Economics-1994-0,25,0.088586733,0.096827358,1994.0,top,0.008240625000000001,15,E6.1
24098,Economics-1994-0,25,0.11413267,0.18706222,1994.0,center,0.07292955,15,E6.1
24099,Economics-1994-0,25,0.18953441000000001,0.22950144,1994.0,center,0.03996702999999999,15,E6.1
24100,Economics-1994-0,25,0.23156159999999998,0.36011538,1994.0,center,0.12855378,15,E6.1
24101,Economics-1994-0,25,0.36176351,0.44458178,1994.0,center,0.08281826999999997,15,E6.1
24102,Economics-1994-0,25,0.44787803,0.47507212,1994.0,center,0.027194090000000004,15,E6.1
24103,Economics-1994-0,25,0.088586733,0.09559126200000001,1994.0,top,0.007004529000000009,15,E6.1
24104,Economics-1994-0,25,0.11536877,0.15863205,1994.0,center,0.04326328,15,E6.1
24105,Economics-1994-0,25,0.16069221,0.21631645,1994.0,center,0.05562423999999999,15,E6.1
24106,Economics-1994-0,25,0.21878862000000002,0.27441284,1994.0,center,0.055624219999999974,15,E6.1
24107,Economics-1994-0,25,0.27647302,0.36135146,1994.0,center,0.08487844,15,E6.1
24108,Economics-1994-0,25,0.36176351,0.41903585,1994.0,center,0.05727233999999998,15,E6.1
24109,Economics-1994-0,25,0.41615161,0.47630819999999996,1994.0,center,0.060156589999999954,15,E6.1
24110,Economics-1994-0,25,0.92707044,0.95756078,1994.0,btm,0.03049033999999995,15,E6.1
24111,Economics-1947-0,0,0.080903493,0.09117043,1947.0,top,0.01026693699999999,9,E5
24112,Economics-1947-0,0,0.10308008,0.11416838,1947.0,top,0.011088299999999995,9,E5
24113,Economics-1947-0,0,0.12525667000000001,0.16098563,1947.0,center,0.035728959999999976,9,E5
24114,Economics-1947-0,0,0.17577001,0.18932238,1947.0,center,0.013552370000000008,9,E5
24115,Economics-1947-0,0,0.21683778,0.24845996,1947.0,center,0.03162218,9,E5
24116,Economics-1947-0,0,0.25831622,0.27802876,1947.0,center,0.01971254,9,E5
24117,Economics-1947-0,0,0.89733058,0.91088295,1947.0,center,0.01355236999999998,9,E5
24118,Economics-1947-0,0,0.83531827,0.85585213,1947.0,center,0.020533860000000015,9,E5
24119,Economics-1947-0,0,0.93716633,0.96386039,1947.0,btm,0.026694059999999964,9,E5
24120,Economics-1947-0,1,0.11454617,0.1391201,1947.0,center,0.024573929999999994,11,E5
24121,Economics-1947-0,1,0.15973048,0.16884661,1947.0,center,0.00911613,11,E5
24122,Economics-1947-0,1,0.15854143,0.17082837,1947.0,center,0.012286939999999996,11,E5
24123,Economics-1947-0,1,0.20967102,0.22116528,1947.0,center,0.011494259999999978,11,E5
24124,Economics-1947-0,1,0.23701942,0.25128815,1947.0,center,0.01426872999999998,11,E5
24125,Economics-1947-0,1,0.15973048,0.16924296,1947.0,center,0.00951247999999999,11,E5
24126,Economics-1947-0,1,0.30321047,0.44431233000000003,1947.0,center,0.14110186000000002,11,E5
24127,Economics-1947-0,1,0.44272691000000003,0.6167260999999999,1947.0,center,0.17399918999999991,11,E5
24128,Economics-1947-0,1,0.61791515,0.80776852,1947.0,center,0.18985337000000002,11,E5
24129,Economics-1947-0,1,0.80856127,0.87871581,1947.0,center,0.07015453999999999,11,E5
24130,Economics-1947-0,1,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,11,E5
24131,Economics-1947-0,2,0.06460563100000001,0.074118115,1947.0,top,0.009512483999999988,6,E5
24132,Economics-1947-0,2,0.0673801,0.07491082,1947.0,top,0.007530720000000005,6,E5
24133,Economics-1947-0,2,0.063020214,0.22909234,1947.0,center,0.166072126,6,E5
24134,Economics-1947-0,2,0.22988506,0.38406658,1947.0,center,0.15418152,6,E5
24135,Economics-1947-0,2,0.38763377,0.83630598,1947.0,center,0.44867221,6,E5
24136,Economics-1947-0,2,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,6,E5
24137,Economics-1947-0,3,0.063020214,0.076892585,1947.0,top,0.013872370999999994,8,E5
24138,Economics-1947-0,3,0.0673801,0.07491082,1947.0,top,0.007530720000000005,8,E5
24139,Economics-1947-0,3,0.06460563100000001,0.07332540300000001,1947.0,top,0.008719772,8,E5
24140,Economics-1947-0,3,0.09195402300000001,0.4403488,1947.0,center,0.348394777,8,E5
24141,Economics-1947-0,3,0.43955609,0.6464526700000001,1947.0,center,0.20689658000000005,8,E5
24142,Economics-1947-0,3,0.64803803,0.7851764,1947.0,center,0.13713836999999995,8,E5
24143,Economics-1947-0,3,0.78795087,0.83749503,1947.0,center,0.04954416000000006,8,E5
24144,Economics-1947-0,3,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,8,E5
24145,Economics-1947-0,4,0.06460563100000001,0.073721759,1947.0,top,0.009116127999999987,7,E5
24146,Economics-1947-0,4,0.067776456,0.075307176,1947.0,top,0.007530720000000005,7,E5
24147,Economics-1947-0,4,0.06460563100000001,0.45461753,1947.0,center,0.390011899,7,E5
24148,Economics-1947-0,4,0.45699564000000004,0.65992868,1947.0,center,0.20293304,7,E5
24149,Economics-1947-0,4,0.66547763,0.81807375,1947.0,center,0.15259612,7,E5
24150,Economics-1947-0,4,0.82322633,0.83749503,1947.0,center,0.014268700000000023,7,E5
24151,Economics-1947-0,4,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,7,E5
24152,Economics-1947-0,5,0.065001979,0.077288941,1947.0,top,0.012286961999999998,8,E5
24153,Economics-1947-0,5,0.067776456,0.07570352400000001,1947.0,top,0.00792706800000001,8,E5
24154,Economics-1947-0,5,0.065001979,0.074514464,1947.0,top,0.009512485000000001,8,E5
24155,Economics-1947-0,5,0.092746727,0.21006738,1947.0,center,0.117320653,8,E5
24156,Economics-1947-0,5,0.21442726,0.68172812,1947.0,center,0.46730086000000004,8,E5
24157,Economics-1947-0,5,0.68370986,0.83868408,1947.0,center,0.15497422000000005,8,E5
24158,Economics-1947-0,5,0.9195402300000001,0.92826003,1947.0,btm,0.008719799999999944,8,E5
24159,Economics-1947-0,5,0.93143082,0.95362663,1947.0,btm,0.022195810000000038,8,E5
24160,Economics-1947-0,6,0.06420927500000001,0.073721759,1947.0,top,0.009512483999999988,9,E5
24161,Economics-1947-0,6,0.06698375200000001,0.07491082,1947.0,top,0.007927067999999995,9,E5
24162,Economics-1947-0,6,0.061434802000000004,0.14387634,1947.0,center,0.08244153799999998,9,E5
24163,Economics-1947-0,6,0.14149822,0.34680936,1947.0,center,0.20531114,9,E5
24164,Economics-1947-0,6,0.35235831,0.5093143,1947.0,center,0.15695599,9,E5
24165,Economics-1947-0,6,0.50891793,0.71264368,1947.0,center,0.20372575000000004,9,E5
24166,Economics-1947-0,6,0.7173999,0.8192628,1947.0,center,0.10186289999999998,9,E5
24167,Economics-1947-0,6,0.82203728,0.83709872,1947.0,center,0.015061439999999982,9,E5
24168,Economics-1947-0,6,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,9,E5
24169,Economics-1947-0,7,0.06381291900000001,0.07649623600000001,1947.0,top,0.012683317,8,E5
24170,Economics-1947-0,7,0.0673801,0.07570352400000001,1947.0,top,0.00832342400000001,8,E5
24171,Economics-1947-0,7,0.09235037900000001,0.39873168000000003,1947.0,center,0.30638130100000005,8,E5
24172,Economics-1947-0,7,0.40388426,0.61196989,1947.0,center,0.20808563000000002,8,E5
24173,Economics-1947-0,7,0.61196989,0.7875544999999999,1947.0,center,0.17558460999999992,8,E5
24174,Economics-1947-0,7,0.7855727100000001,0.83670235,1947.0,center,0.051129639999999976,8,E5
24175,Economics-1947-0,7,0.9195402300000001,0.92826003,1947.0,btm,0.008719799999999944,8,E5
24176,Economics-1947-0,7,0.93143082,0.95362663,1947.0,btm,0.022195810000000038,8,E5
24177,Economics-1947-0,8,0.06698375200000001,0.07570352400000001,1947.0,top,0.008719772,6,E5
24178,Economics-1947-0,8,0.068965517,0.076892585,1947.0,top,0.007927067999999995,6,E5
24179,Economics-1947-0,8,0.06460563100000001,0.14704716,1947.0,center,0.082441529,6,E5
24180,Economics-1947-0,8,0.14427269,0.43836701,1947.0,center,0.29409432,6,E5
24181,Economics-1947-0,8,0.44074515000000003,0.85691637,1947.0,center,0.41617121999999995,6,E5
24182,Economics-1947-0,8,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,6,E5
24183,Economics-1947-0,9,0.065001979,0.076892585,1947.0,top,0.011890605999999998,9,E5
24184,Economics-1947-0,9,0.068965517,0.076892585,1947.0,top,0.007927067999999995,9,E5
24185,Economics-1947-0,9,0.06698375200000001,0.07649623600000001,1947.0,top,0.009512484000000002,9,E5
24186,Economics-1947-0,9,0.093539439,0.28141102,1947.0,center,0.187871581,9,E5
24187,Economics-1947-0,9,0.28299645,0.36860879999999996,1947.0,center,0.08561234999999995,9,E5
24188,Economics-1947-0,9,0.37019423,0.75426078,1947.0,center,0.38406654999999995,9,E5
24189,Economics-1947-0,9,0.75307173,0.85691637,1947.0,center,0.10384463999999993,9,E5
24190,Economics-1947-0,9,0.9195402300000001,0.92826003,1947.0,btm,0.008719799999999944,9,E5
24191,Economics-1947-0,9,0.93143082,0.95362663,1947.0,btm,0.022195810000000038,9,E5
24192,Economics-1947-0,10,0.065001979,0.074514464,1947.0,top,0.009512485000000001,9,E5
24193,Economics-1947-0,10,0.06698375200000001,0.07491082,1947.0,top,0.007927067999999995,9,E5
24194,Economics-1947-0,10,0.06460563100000001,0.28061831,1947.0,center,0.21601267899999999,9,E5
24195,Economics-1947-0,10,0.28180736,0.36860879999999996,1947.0,center,0.08680143999999995,9,E5
24196,Economics-1947-0,10,0.36979786000000003,0.45382482,1947.0,center,0.08402695999999998,9,E5
24197,Economics-1947-0,10,0.45501387,0.59453034,1947.0,center,0.13951647000000006,9,E5
24198,Economics-1947-0,10,0.59611571,0.75029725,1947.0,center,0.15418154000000006,9,E5
24199,Economics-1947-0,10,0.7506936200000001,0.83868408,1947.0,center,0.08799045999999999,9,E5
24200,Economics-1947-0,10,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,9,E5
24201,Economics-1947-0,11,0.06460563100000001,0.07649623600000001,1947.0,top,0.011890604999999999,13,E5
24202,Economics-1947-0,11,0.068172812,0.07609988,1947.0,top,0.007927067999999995,13,E5
24203,Economics-1947-0,11,0.065794691,0.07491082,1947.0,top,0.009116129,13,E5
24204,Economics-1947-0,11,0.092746727,0.22552517,1947.0,center,0.132778443,13,E5
24205,Economics-1947-0,11,0.23107412,0.36900514,1947.0,center,0.13793102000000002,13,E5
24206,Economics-1947-0,11,0.37019423,0.50772887,1947.0,center,0.13753463999999999,13,E5
24207,Economics-1947-0,11,0.51010704,0.54181528,1947.0,center,0.031708240000000054,13,E5
24208,Economics-1947-0,11,0.5453825,0.55013871,1947.0,center,0.0047562100000000385,13,E5
24209,Economics-1947-0,11,0.55251682,0.55648041,1947.0,center,0.003963590000000017,13,E5
24210,Economics-1947-0,11,0.54379708,0.7328577,1947.0,center,0.1890606199999999,13,E5
24211,Economics-1947-0,11,0.73563218,0.7669441100000001,1947.0,center,0.0313119300000001,13,E5
24212,Economics-1947-0,11,0.77011496,0.83868408,1947.0,center,0.06856912000000004,13,E5
24213,Economics-1947-0,11,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,13,E5
24214,Economics-1947-0,12,0.06460563100000001,0.074118115,1947.0,top,0.009512483999999988,7,E5
24215,Economics-1947-0,12,0.0673801,0.07491082,1947.0,top,0.007530720000000005,7,E5
24216,Economics-1947-0,12,0.090764962,0.26278239000000003,1947.0,center,0.17201742800000003,7,E5
24217,Economics-1947-0,12,0.26436782000000003,0.38485929,1947.0,center,0.12049146999999999,7,E5
24218,Economics-1947-0,12,0.38644472,0.52516848,1947.0,center,0.13872376000000003,7,E5
24219,Economics-1947-0,12,0.52635753,0.69956404,1947.0,center,0.1732065100000001,7,E5
24220,Economics-1947-0,12,0.9195402300000001,0.95362663,1947.0,btm,0.03408639999999996,7,E5
24221,Economics-2001-0,0,0.080903493,0.09363449400000001,2001.0,top,0.012731001000000006,9,E6.1
24222,Economics-2001-0,0,0.10184805,0.11663245,2001.0,top,0.014784400000000003,9,E6.1
24223,Economics-2001-0,0,0.12525667000000001,0.16098563,2001.0,center,0.035728959999999976,9,E6.1
24224,Economics-2001-0,0,0.17577001,0.18891171,2001.0,center,0.013141700000000006,9,E6.1
24225,Economics-2001-0,0,0.21683778,0.24845996,2001.0,center,0.03162218,9,E6.1
24226,Economics-2001-0,0,0.25831622,0.27802876,2001.0,center,0.01971254,9,E6.1
24227,Economics-2001-0,0,0.89733058,0.91088295,2001.0,center,0.01355236999999998,9,E6.1
24228,Economics-2001-0,0,0.83531827,0.85585213,2001.0,center,0.020533860000000015,9,E6.1
24229,Economics-2001-0,0,0.93716633,0.96386039,2001.0,btm,0.026694059999999964,9,E6.1
24230,Economics-2001-0,1,0.43881336,0.45158631,2001.0,center,0.012772950000000005,2,E6.1
24231,Economics-2001-0,1,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,2,E6.1
24232,Economics-2001-0,2,0.79810464,0.8355994800000001,2001.0,center,0.03749484000000003,3,E6.1
24233,Economics-2001-0,2,0.92707044,0.93448704,2001.0,btm,0.007416599999999995,3,E6.1
24234,Economics-2001-0,2,0.9377833,0.95756078,2001.0,btm,0.019777480000000014,3,E6.1
24235,Economics-2001-0,3,0.09517923,0.11330861,2001.0,top,0.01812938,16,E6.1
24236,Economics-2001-0,3,0.13885455,0.15121549,2001.0,center,0.012360940000000015,16,E6.1
24237,Economics-2001-0,3,0.18335393,0.34074989,2001.0,center,0.15739596,16,E6.1
24238,Economics-2001-0,3,0.34157395,0.50020599,2001.0,center,0.15863203999999997,16,E6.1
24239,Economics-2001-0,3,0.5026782200000001,0.5583024,2001.0,center,0.05562417999999991,16,E6.1
24240,Economics-2001-0,3,0.58879274,0.62340337,2001.0,center,0.034610629999999976,16,E6.1
24241,Economics-2001-0,3,0.6250515,0.7779151200000001,2001.0,center,0.1528636200000001,16,E6.1
24242,Economics-2001-0,3,0.7783271700000001,0.81376183,2001.0,center,0.03543465999999995,16,E6.1
24243,Economics-2001-0,3,0.81334984,0.83848375,2001.0,center,0.02513390999999998,16,E6.1
24244,Economics-2001-0,3,0.83765966,0.84919655,2001.0,center,0.011536890000000022,16,E6.1
24245,Economics-2001-0,3,0.85578907,0.86196953,2001.0,center,0.006180459999999943,16,E6.1
24246,Economics-2001-0,3,0.18335393,0.4132674,2001.0,center,0.22991347,16,E6.1
24247,Economics-2001-0,3,0.41491553000000003,0.5879687100000001,2001.0,center,0.17305318000000003,16,E6.1
24248,Economics-2001-0,3,0.58961684,0.76102185,2001.0,center,0.17140500999999997,16,E6.1
24249,Economics-2001-0,3,0.76308197,0.84837246,2001.0,center,0.08529049,16,E6.1
24250,Economics-2001-0,3,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,16,E6.1
24251,Economics-2001-0,4,0.08652657300000001,0.092707045,2001.0,top,0.006180471999999992,17,E6.1
24252,Economics-2001-0,4,0.086114548,0.093531109,2001.0,top,0.007416561000000002,17,E6.1
24253,Economics-2001-0,4,0.11372064,0.16810878,2001.0,center,0.054388140000000015,17,E6.1
24254,Economics-2001-0,4,0.17264111000000001,0.31644005000000003,2001.0,center,0.14379894000000001,17,E6.1
24255,Economics-2001-0,4,0.31767616,0.5026782200000001,2001.0,center,0.18500206000000008,17,E6.1
24256,Economics-2001-0,4,0.50350225,0.6473012,2001.0,center,0.14379894999999998,17,E6.1
24257,Economics-2001-0,4,0.64894933,0.80716932,2001.0,center,0.15821998999999998,17,E6.1
24258,Economics-2001-0,4,0.80840546,0.86567777,2001.0,center,0.05727230999999999,17,E6.1
24259,Economics-2001-0,4,0.086114548,0.09311907700000001,2001.0,top,0.007004529000000009,17,E6.1
24260,Economics-2001-0,4,0.1145447,0.21425629000000002,2001.0,center,0.09971159000000002,17,E6.1
24261,Economics-2001-0,4,0.21590441,0.35846725,2001.0,center,0.14256284000000002,17,E6.1
24262,Economics-2001-0,4,0.37536052000000003,0.38607335,2001.0,center,0.010712829999999951,17,E6.1
24263,Economics-2001-0,4,0.40379068,0.60527402,2001.0,center,0.20148333999999996,17,E6.1
24264,Economics-2001-0,4,0.60527402,0.7647301,2001.0,center,0.15945608,17,E6.1
24265,Economics-2001-0,4,0.76679027,0.80716932,2001.0,center,0.04037904999999997,17,E6.1
24266,Economics-2001-0,4,0.84219199,0.86526579,2001.0,center,0.023073800000000033,17,E6.1
24267,Economics-2001-0,4,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,17,E6.1
24268,Economics-2001-0,5,0.085702516,0.092707045,2001.0,top,0.0070045289999999955,20,E6.1
24269,Economics-2001-0,5,0.085290484,0.09311907700000001,2001.0,top,0.007828593000000009,20,E6.1
24270,Economics-2001-0,5,0.11289658,0.21508035,2001.0,center,0.10218377000000001,20,E6.1
24271,Economics-2001-0,5,0.21590441,0.34445819,2001.0,center,0.12855378,20,E6.1
24272,Economics-2001-0,5,0.3605274,0.37041616,2001.0,center,0.009888759999999996,20,E6.1
24273,Economics-2001-0,5,0.38978162,0.5735475999999999,2001.0,center,0.18376597999999994,20,E6.1
24274,Economics-2001-0,5,0.57684386,0.72064275,2001.0,center,0.14379889,20,E6.1
24275,Economics-2001-0,5,0.7445405700000001,0.77091056,2001.0,center,0.026369989999999954,20,E6.1
24276,Economics-2001-0,5,0.7721467,0.79398435,2001.0,center,0.021837650000000042,20,E6.1
24277,Economics-2001-0,5,0.79398435,0.84136796,2001.0,center,0.04738361000000002,20,E6.1
24278,Economics-2001-0,5,0.84136796,0.85372889,2001.0,center,0.012360929999999937,20,E6.1
24279,Economics-2001-0,5,0.85372889,0.86485374,2001.0,center,0.011124850000000075,20,E6.1
24280,Economics-2001-0,5,0.085702516,0.09229501300000001,2001.0,top,0.006592497000000003,20,E6.1
24281,Economics-2001-0,5,0.11413267,0.25628349,2001.0,center,0.14215082,20,E6.1
24282,Economics-2001-0,5,0.27358881,0.28265348,2001.0,center,0.009064669999999997,20,E6.1
24283,Economics-2001-0,5,0.30119488,0.48866913,2001.0,center,0.18747425,20,E6.1
24284,Economics-2001-0,5,0.48866913,0.66254634,2001.0,center,0.17387721,20,E6.1
24285,Economics-2001-0,5,0.66378242,0.80758137,2001.0,center,0.14379894999999998,20,E6.1
24286,Economics-2001-0,5,0.84177995,0.86567777,2001.0,center,0.02389781999999996,20,E6.1
24287,Economics-2001-0,5,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,20,E6.1
24288,Economics-2001-0,6,0.22043675000000001,0.30737537,2001.0,center,0.08693861999999997,32,E6.1
24289,Economics-2001-0,6,0.08652657300000001,0.092707045,2001.0,top,0.006180471999999992,32,E6.1
24290,Economics-2001-0,6,0.11619283,0.12278533,2001.0,center,0.006592500000000001,32,E6.1
24291,Economics-2001-0,6,0.15615986,0.16316441,2001.0,center,0.007004549999999998,32,E6.1
24292,Economics-2001-0,6,0.19818707,0.2051916,2001.0,center,0.007004530000000009,32,E6.1
24293,Economics-2001-0,6,0.23939019,0.24515863000000002,2001.0,center,0.0057684400000000136,32,E6.1
24294,Economics-2001-0,6,0.28018129,0.28553769,2001.0,center,0.005356399999999983,32,E6.1
24295,Economics-2001-0,6,0.32138443,0.32674083,2001.0,center,0.005356399999999983,32,E6.1
24296,Economics-2001-0,6,0.36258757,0.36835599,2001.0,center,0.005768419999999996,32,E6.1
24297,Economics-2001-0,6,0.086114548,0.093531109,2001.0,top,0.007416561000000002,32,E6.1
24298,Economics-2001-0,6,0.086114548,0.09311907700000001,2001.0,top,0.007004529000000009,32,E6.1
24299,Economics-2001-0,6,0.40337867,0.40873507000000003,2001.0,center,0.005356400000000039,32,E6.1
24300,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24301,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24302,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24303,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24304,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24305,Economics-2001-0,6,0.41450351,0.42027193,2001.0,center,0.005768419999999996,32,E6.1
24306,Economics-2001-0,6,0.41409147,0.41985992,2001.0,center,0.0057684499999999805,32,E6.1
24307,Economics-2001-0,6,0.41409147,0.42027193,2001.0,center,0.006180459999999999,32,E6.1
24308,Economics-2001-0,6,0.41450351,0.41985992,2001.0,center,0.005356409999999978,32,E6.1
24309,Economics-2001-0,6,0.43057272,0.43798929000000003,2001.0,center,0.007416570000000011,32,E6.1
24310,Economics-2001-0,6,0.45199835,0.47919241,2001.0,center,0.02719406000000002,32,E6.1
24311,Economics-2001-0,6,0.5059744700000001,0.51709932,2001.0,center,0.011124849999999964,32,E6.1
24312,Economics-2001-0,6,0.53358054,0.69056445,2001.0,center,0.15698391,32,E6.1
24313,Economics-2001-0,6,0.69427276,0.81953031,2001.0,center,0.12525754999999994,32,E6.1
24314,Economics-2001-0,6,0.85496497,0.8636176600000001,2001.0,center,0.008652690000000018,32,E6.1
24315,Economics-2001-0,6,0.50515038,0.5298723,2001.0,center,0.024721919999999953,32,E6.1
24316,Economics-2001-0,6,0.53358054,0.7058096500000001,2001.0,center,0.17222911000000007,32,E6.1
24317,Economics-2001-0,6,0.70786983,0.84878451,2001.0,center,0.14091467999999996,32,E6.1
24318,Economics-2001-0,6,0.85166872,0.86444169,2001.0,center,0.012772969999999995,32,E6.1
24319,Economics-2001-0,6,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,32,E6.1
24320,Economics-2001-0,7,0.083642356,0.091058917,2001.0,top,0.007416561000000002,16,E6.1
24321,Economics-2001-0,7,0.083642356,0.091058917,2001.0,top,0.007416561000000002,16,E6.1
24322,Economics-2001-0,7,0.11289658,0.25257519,2001.0,center,0.13967861,16,E6.1
24323,Economics-2001-0,7,0.27152863,0.28347754000000003,2001.0,center,0.011948910000000035,16,E6.1
24324,Economics-2001-0,7,0.29913473,0.5298723,2001.0,center,0.23073756999999995,16,E6.1
24325,Economics-2001-0,7,0.53275651,0.71858263,2001.0,center,0.18582611999999998,16,E6.1
24326,Economics-2001-0,7,0.7210547900000001,0.80593324,2001.0,center,0.08487844999999994,16,E6.1
24327,Economics-2001-0,7,0.85166872,0.86402965,2001.0,center,0.012360929999999937,16,E6.1
24328,Economics-2001-0,7,0.08405438800000001,0.090646893,2001.0,top,0.0065925049999999985,16,E6.1
24329,Economics-2001-0,7,0.10712814,0.24021426,2001.0,center,0.13308612000000003,16,E6.1
24330,Economics-2001-0,7,0.24227442000000002,0.41491553000000003,2001.0,center,0.17264111000000001,16,E6.1
24331,Economics-2001-0,7,0.41656366,0.58549649,2001.0,center,0.16893283000000003,16,E6.1
24332,Economics-2001-0,7,0.59044087,0.76266998,2001.0,center,0.17222910999999996,16,E6.1
24333,Economics-2001-0,7,0.79027605,0.81788218,2001.0,center,0.027606130000000006,16,E6.1
24334,Economics-2001-0,7,0.81540996,0.86485374,2001.0,center,0.04944378000000005,16,E6.1
24335,Economics-2001-0,7,0.92707044,0.95756078,2001.0,btm,0.03049033999999995,16,E6.1
24336,Economics-2001-0,8,0.08487845200000001,0.091058917,2001.0,top,0.006180464999999996,36,E6.1
24337,Economics-2001-0,8,0.085290484,0.092707045,2001.0,top,0.007416561000000002,36,E6.1
24338,Economics-2001-0,8,0.085702516,0.092707045,2001.0,top,0.0070045289999999955,36,E6.1
24339,Economics-2001-0,8,0.11330861,0.12113721000000001,2001.0,center,0.007828600000000005,36,E6.1
24340,Economics-2001-0,8,0.22002472,0.29171818,2001.0,center,0.07169345999999999,36,E6.1
24341,Economics-2001-0,8,0.16728471,0.17552534,2001.0,center,0.008240629999999999,36,E6.1
24342,Economics-2001-0,8,0.22290894,0.22908941,2001.0,center,0.0061804699999999935,36,E6.1
24343,Economics-2001-0,8,0.27688503000000003,0.28430161,2001.0,center,0.0074165799999999504,36,E6.1
24344,Economics-2001-0,8,0.38730943,0.3934899,2001.0,center,0.0061804699999999935,36,E6.1
24345,Economics-2001-0,8,0.40008241,0.40667492,2001.0,center,0.006592509999999996,36,E6.1
24346,Economics-2001-0,8,0.40008241,0.40667492,2001.0,center,0.006592509999999996,36,E6.1
24347,Economics-2001-0,8,0.40049443,0.40667492,2001.0,center,0.006180489999999983,36,E6.1
24348,Economics-2001-0,8,0.40049443,0.40667492,2001.0,center,0.006180489999999983,36,E6.1
24349,Economics-2001-0,8,0.40008241,0.40708694,2001.0,center,0.007004530000000009,36,E6.1
24350,Economics-2001-0,8,0.40049443,0.40667492,2001.0,center,0.006180489999999983,36,E6.1
24351,Economics-2001-0,8,0.40090647,0.40708694,2001.0,center,0.0061804699999999935,36,E6.1
24352,Economics-2001-0,8,0.40049443,0.40708694,2001.0,center,0.006592509999999996,36,E6.1
24353,Economics-2001-0,8,0.40008241,0.40708694,2001.0,center,0.007004530000000009,36,E6.1
24354,Economics-2001-0,8,0.40090647,0.40708694,2001.0,center,0.0061804699999999935,36,E6.1
24355,Economics-2001-0,8,0.40131849,0.40708694,2001.0,center,0.0057684499999999805,36,E6.1
24356,Economics-2001-0,8,0.4355171,0.44458178,2001.0,center,0.009064679999999992,36,E6.1
24357,Economics-2001-0,8,0.4355171,0.44375771,2001.0,center,0.008240610000000037,36,E6.1
24358,Economics-2001-0,8,0.43592912,0.44375771,2001.0,center,0.007828590000000024,36,E6.1
24359,Economics-2001-0,8,0.43592912,0.44375771,2001.0,center,0.007828590000000024,36,E6.1
24360,Economics-2001-0,8,0.46106303,0.48784506,2001.0,center,0.026782030000000012,36,E6.1
24361,Economics-2001-0,8,0.50350225,0.51792336,2001.0,center,0.014421110000000015,36,E6.1
24362,Economics-2001-0,8,0.58920479,0.59456116,2001.0,center,0.005356369999999999,36,E6.1
24363,Economics-2001-0,8,0.53358054,0.7025134,2001.0,center,0.16893285999999996,36,E6.1
24364,Economics-2001-0,8,0.7058096500000001,0.79274827,2001.0,center,0.08693861999999997,36,E6.1
24365,Economics-2001-0,8,0.5039142999999999,0.60527402,2001.0,center,0.10135972000000004,36,E6.1
24366,Economics-2001-0,8,0.6065100999999999,0.79274827,2001.0,center,0.1862381700000001,36,E6.1
24367,Economics-2001-0,8,0.7779151200000001,0.7836835400000001,2001.0,center,0.005768419999999996,36,E6.1
24368,Economics-2001-0,8,0.82818294,0.83271527,2001.0,center,0.004532329999999973,36,E6.1
24369,Economics-2001-0,8,0.8298310600000001,0.8627935600000001,2001.0,center,0.032962500000000006,36,E6.1
24370,Economics-2001-0,8,0.82859498,0.86402965,2001.0,center,0.03543467,36,E6.1
